Doc. Condition No.,ItemNo,Step Number,Counter,Application,Condition type,Valid From,Calculation Type,Basis Value,Amount,Currency,Cond.exchange rate,Pricing Unit,Condition Unit,Numerator,Denominator,Condition Category,Statistical,Scale Type,Accruals,Invoice List Cond.,Condition Origin,Group Condition,Access,Condition Record No.,Sequent.No. of Cond.,Account Key,G/L Account,Tax Code,AcctKey Accruals,Accruals Account,Withholding Tax Code,Vendor,Cond.Rounding Diff.,Value,Document Currency,Condition Control,Inactive Condition,Condition Class,Counter,Condition Factor,Structure Condition,Condition Factor,Scale Basis,Scale Basis Value,Scale Unit of Meas.,Scale Currency,Condition Currency,Value,Intercomp.Billing,Changed Manually,Price Source,Tax jurisdiction level,BitEncryptFlags,Condition Update,Maximum Basis Value,Maximum Amount,Basis Value,Customer,UsedforVariantConfig,Variant Condition,Rel. for Acct Assigt,Matrix Maintenance,Data Filter Value for Data Aging,Formula. ID in Document,Adjusted Quantity,Condition Processing if Value is Zero,Relevant for Account Determination
0000004372,10,910,1,V,DCD1,20190625000000,A,"5,334.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004374,10,910,1,V,DCD1,20190625000000,A,"2,667.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004376,10,910,1,V,DCD1,20190625000000,A,"26,670.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004378,10,910,1,V,DCD1,20190625000000,A,"8,890.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004380,10,910,1,V,DCD1,20190625000000,A,"30,226.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004382,10,910,1,V,DCD1,20190625000000,A,"171,396.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004384,10,910,1,V,DCD1,20190625000000,A,"15,870.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004386,10,910,1,V,DCD1,20190625000000,A,"42,849.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004388,10,910,1,V,DCD1,20190625000000,A,"71,415.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004390,10,910,1,V,DCD1,20190625000000,A,"30,153.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004392,10,910,1,V,DCD1,20190625000000,A,"23,805.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004394,10,910,1,V,DCD1,20190625000000,A,"124,544.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004396,10,910,1,V,DCD1,20190625000000,A,"7,784.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004398,10,910,1,V,DCD1,20190625000000,A,"89,516.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004400,10,910,1,V,DCD1,20190625000000,A,"46,704.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004402,10,910,1,V,DCD1,20190625000000,A,"89,516.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004404,10,910,1,V,DCD1,20190625000000,A,"3,892.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004406,10,910,1,V,DCD1,20190625000000,A,"2,260.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004408,10,910,1,V,DCD1,20190625000000,A,"2,825.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004410,10,910,1,V,DCD1,20190625000000,A,"48,025.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004412,10,910,1,V,DCD1,20190625000000,A,"3,955.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004414,10,910,1,V,DCD1,20190625000000,A,"7,345.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004416,10,910,1,V,DCD1,20190625000000,A,"16,950.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004418,10,910,1,V,DCD1,20190625000000,A,"3,977.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004420,10,910,1,V,DCD1,20190625000000,A,"59,655.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004422,10,910,1,V,DCD1,20190625000000,A,"107,379.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004424,10,910,1,V,DCD1,20190625000000,A,"270,436.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004426,10,910,1,V,DCD1,20190625000000,A,"30,964.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004428,10,910,1,V,DCD1,20190625000000,A,"38,705.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004430,10,910,1,V,DCD1,20190625000000,A,"371,568.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004432,10,910,1,V,DCD1,20190625000000,A,"30,964.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004434,10,910,1,V,DCD1,20190625000000,A,"139,338.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004436,10,910,1,V,DCD1,20190625000000,A,"15,482.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004438,10,910,1,V,DCD1,20190625000000,A,"1,330.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004440,10,910,1,V,DCD1,20190625000000,A,"13,860.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004442,10,910,1,V,DCD1,20190625000000,A,"29,960.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004444,10,910,1,V,DCD1,20190625000000,A,"2,590.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004446,10,910,1,V,DCD1,20190625000000,A,"17,850.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004448,10,910,1,V,DCD1,20190625000000,A,"28,560.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004450,10,910,1,V,DCD1,20190625000000,A,"6,600.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004452,10,910,1,V,DCD1,20190625000000,A,"3,840.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004454,10,910,1,V,DCD1,20190625000000,A,"7,920.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004456,10,910,1,V,DCD1,20190625000000,A,480.000000000,0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004458,10,910,1,V,DCD1,20190625000000,A,"51,240.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004460,10,910,1,V,DCD1,20190625000000,A,"16,080.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004462,10,910,1,V,DCD1,20190625000000,A,"2,720.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004464,10,910,1,V,DCD1,20190625000000,A,"35,360.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004466,10,910,1,V,DCD1,20190625000000,A,"1,760.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004468,10,910,1,V,DCD1,20190625000000,A,"2,880.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004470,10,910,1,V,DCD1,20190625000000,A,"13,280.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004472,10,910,1,V,DCD1,20190625000000,A,"10,720.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004481,10,910,1,V,DCD1,20190701000000,A,"7,040.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004482,10,910,1,V,DCD1,20190701000000,A,"7,040.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004483,10,910,1,V,DCD1,20190701000000,A,"7,040.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004484,10,910,1,V,DCD1,20190701000000,A,"7,040.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004485,10,910,1,V,DCD1,20190701000000,A,"6,600.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004486,10,910,1,V,DCD1,20190701000000,A,"6,600.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004487,10,910,1,V,DCD1,20190701000000,A,"6,160.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004488,10,910,1,V,DCD1,20190701000000,A,"6,160.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004489,10,910,1,V,DCD1,20190701000000,A,"7,040.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004490,10,910,1,V,DCD1,20190701000000,A,"7,040.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004491,10,910,1,V,DCD1,20190701000000,A,"6,160.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004492,10,910,1,V,DCD1,20190701000000,A,"6,160.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004493,10,910,1,V,DCD1,20190701000000,A,"9,450.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004494,10,910,1,V,DCD1,20190701000000,A,"9,450.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004495,10,910,1,V,DCD1,20190701000000,A,"8,775.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004496,10,910,1,V,DCD1,20190701000000,A,"8,775.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004497,10,910,1,V,DCD1,20190701000000,A,"10,800.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004498,10,910,1,V,DCD1,20190701000000,A,"10,800.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004499,10,910,1,V,DCD1,20190701000000,A,"7,425.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004500,10,910,1,V,DCD1,20190701000000,A,"7,425.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004501,10,910,1,V,DCD1,20190701000000,A,"10,800.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004502,10,910,1,V,DCD1,20190701000000,A,"10,800.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004503,10,910,1,V,DCD1,20190701000000,A,"10,125.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004504,10,910,1,V,DCD1,20190701000000,A,"10,125.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004505,10,910,1,V,DCD1,20190701000000,A,"14,028.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004506,10,910,1,V,DCD1,20190701000000,A,"14,028.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004507,10,910,1,V,DCD1,20190701000000,A,"13,026.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004508,10,910,1,V,DCD1,20190701000000,A,"13,026.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004509,10,910,1,V,DCD1,20190701000000,A,"17,034.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004510,10,910,1,V,DCD1,20190701000000,A,"17,034.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004511,10,910,1,V,DCD1,20190701000000,A,"14,028.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004512,10,910,1,V,DCD1,20190701000000,A,"14,028.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
0000004513,10,910,1,V,DCD1,20190701000000,A,"14,028.000000000",0.000000000,,,0,,0,0,E,X,,,,A,,0,,0,,,,,,,,0.00,0.00,USD,A,,A,0,0.00000000000000E+00,,0.00000000000000E+00,,0.000000000,,,,0.00,,,,,0000,,,,0.000000000,,,,,,,,0.00000000000000,,
